Code_commune_INSEE,Nom_commune,Code_postal,Libelle_acheminement,Ligne_5,coordonnees_gps,blank
41003,SANTES,59211,SANTES,,50.5902518478, 2.96079766371
41004,SASSEGNIES,59145,SASSEGNIES,,50.1990593503, 3.79431721305
41005,SEBOURG,59990,SEBOURG,,50.3347646366, 3.60960847975
41006,SERANVILLERS FORENVILLE,59400,SERANVILLERS FORENVILLE,,50.1533767412, 3.19681716574
41007,SERCUS,59173,SERCUS,,50.7167343875, 2.40817332289
41008,SIN LE NOBLE,59450,SIN LE NOBLE,,50.3677619244, 3.12077272055
41009,SOLRE LE CHATEAU,59740,SOLRE LE CHATEAU,,50.1606436469, 4.08629021934
41010,TETEGHEM COUDEKERQUE VILLAGE,59229,TETEGHEM COUDEKERQUE VILLAGE,,51.0183217327, 2.46486695201
41011,THIENNES,59189,THIENNES,,50.6676916499, 2.47249399478
41012,THIVENCELLE,59163,THIVENCELLE,,50.4613685751, 3.61604638041
41013,TOURMIGNIES,59551,TOURMIGNIES,,50.5114163439, 3.06811658517
41014,VALENCIENNES,59300,VALENCIENNES,,50.3420089884, 3.52240338554
41015,VENDEGIES AU BOIS,59218,VENDEGIES AU BOIS,,50.188036681, 3.59383349158
41016,VIESLY,59271,VIESLY,,50.1566654786, 3.45681264991
41017,VIEUX MESNIL,59138,VIEUX MESNIL,,50.2338166677, 3.85860343752
41018,VILLEREAU,59530,VILLEREAU,,50.223224015, 3.68515855463
41019,VILLERS GUISLAIN,59297,VILLERS GUISLAIN,,50.0360859364, 3.1522537661
41020,VOLCKERINCKHOVE,59470,VOLCKERINCKHOVE,,50.8771639883, 2.42740619864
41022,WALLERS,59135,WALLERS,,50.3789593982, 3.39834366175
41024,WANNEHAIN,59830,WANNEHAIN,,50.5603924878, 3.23305636879
41025,WARGNIES LE PETIT,59144,WARGNIES LE PETIT,,50.2906575579, 3.68467219435
41026,WARLAING,59870,WARLAING,,50.4111764156, 3.27356961496
41027,WILLEMS,59780,WILLEMS,,50.6106542416, 3.2436665711
41028,WILLIES,59740,WILLIES,,50.1606436469, 4.08629021934
41029,ZUYDCOOTE,59123,ZUYDCOOTE,,51.0709279733, 2.51756699208
41030,DON,59272,DON,,50.5443637938, 2.91481132578
41031,ANDEVILLE,60570,ANDEVILLE,,49.2740563361, 2.16701620037
41032,ANGIVILLERS,60130,ANGIVILLERS,,49.4932409346, 2.41854119778
41033,AUGER ST VINCENT,60800,AUGER ST VINCENT,,49.2264878438, 2.85069781136
41034,BAILLEVAL,60140,BAILLEVAL,,49.3368593358, 2.481661192
41035,BALAGNY SUR THERAIN,60250,BALAGNY SUR THERAIN,,49.3233722877, 2.32362880315
41036,BEAUDEDUIT,60210,BEAUDEDUIT,,49.6663772871, 1.94666817033
41037,BEAULIEU LES FONTAINES,60310,BEAULIEU LES FONTAINES,,49.6133988825, 2.85955425081
41038,BEAURAINS LES NOYON,60400,BEAURAINS LES NOYON,,49.570596222, 3.03778174468
41039,BELLOY,60490,BELLOY,,49.556415146, 2.73149689766
41040,BIERMONT,60490,BIERMONT,,49.556415146, 2.73149689766
41041,BLACOURT,60650,BLACOURT,,49.4573599665, 1.89834324471
41042,BOUILLANCY,60620,BOUILLANCY,,49.1331052887, 2.95794757109
41043,BOUVRESSE,60220,BOUVRESSE,,49.6701380861, 1.7732703631
41044,BREGY,60440,BREGY,,49.1416287858, 2.83287708561
41045,BREUIL LE VERT,60600,BREUIL LE VERT,,49.4052306567, 2.4291636513
41046,CATIGNY,60640,CATIGNY,,49.6645543182, 3.0328474827
41047,CATILLON FUMECHON,60130,CATILLON FUMECHON,,49.4932409346, 2.41854119778
41048,CHAMBORS,60240,CHAMBORS,,49.2430055349, 1.88749117657
41049,LA CHAPELLE EN SERVAL,60520,LA CHAPELLE EN SERVAL,,49.1470921709, 2.55054405119
41050,CHAVENCON,60240,CHAVENCON,,49.2430055349, 1.88749117657
41051,CHEPOIX,60120,CHEPOIX,,49.635051878, 2.30289549748
41052,CHOQUEUSE LES BENARDS,60360,CHOQUEUSE LES BENARDS,,49.6178916656, 2.09525706644
41053,COMPIEGNE,60200,COMPIEGNE,,49.3992378489, 2.8537782842
41054,LE COUDRAY ST GERMER,60850,LE COUDRAY ST GERMER,,49.4183231211, 1.8058971314
41055,LE COUDRAY SUR THELLE,60430,LE COUDRAY SUR THELLE,,49.3440863782, 2.15878982649
41057,COULOISY,60350,COULOISY,,49.3928570871, 3.00399957005
41058,COURTIEUX,60350,COURTIEUX,,49.3928570871, 3.00399957005
41059,CREIL,60100,CREIL,,49.2528803702, 2.48402017104
41060,CROISSY SUR CELLE,60120,CROISSY SUR CELLE,,49.635051878, 2.30289549748
41061,CUIGNIERES,60130,CUIGNIERES,,49.4932409346, 2.41854119778
41062,CUVILLY,60490,CUVILLY,,49.556415146, 2.73149689766
41063,DUVY,60800,DUVY,,49.2264878438, 2.85069781136
41064,EPINEUSE,60190,EPINEUSE,,49.4441474919, 2.63402054798
41065,ESCHES,60110,ESCHES,,49.232969162, 2.13061952998
41066,EVRICOURT,60310,EVRICOURT,,49.6133988825, 2.85955425081
41067,FAY LES ETANGS,60240,FAY LES ETANGS,,49.2430055349, 1.88749117657
41068,FEIGNEUX,60800,FEIGNEUX,,49.2264878438, 2.85069781136
41069,FLAVY LE MELDEUX,60640,FLAVY LE MELDEUX,,49.6645543182, 3.0328474827
41070,FORMERIE,60220,FORMERIE,,49.6701380861, 1.7732703631
41071,FOUILLOY,60220,FOUILLOY,,49.6701380861, 1.7732703631
41072,FOURNIVAL,60130,FOURNIVAL,,49.4932409346, 2.41854119778
41073,GAUDECHART,60210,GAUDECHART,,49.6663772871, 1.94666817033
41074,GILOCOURT,60129,GILOCOURT,,49.2970523686, 2.864136269
41075,GOUY LES GROSEILLERS,60120,GOUY LES GROSEILLERS,,49.635051878, 2.30289549748
41077,GREZ,60210,GREZ,,49.6663772871, 1.94666817033
41078,HAINVILLERS,60490,HAINVILLERS,,49.556415146, 2.73149689766
41079,HARDIVILLERS,60120,HARDIVILLERS,,49.635051878, 2.30289549748
41080,HENONVILLE,60119,HENONVILLE,,49.2082498189, 2.02680448523
41081,HETOMESNIL,60360,HETOMESNIL,,49.6178916656, 2.09525706644
41082,HODENC L EVEQUE,60430,HODENC L EVEQUE,,49.3440863782, 2.15878982649
41083,HONDAINVILLE,60250,HONDAINVILLE,,49.3233722877, 2.32362880315
41084,JAMERICOURT,60240,JAMERICOURT,,49.2430055349, 1.88749117657
41085,JANVILLE,60150,JANVILLE,,49.4815431132, 2.85458399413
41086,JAUX,60880,JAUX,,49.3809036755, 2.75739000766
41087,LABOISSIERE EN THELLE,60570,LABOISSIERE EN THELLE,,49.2740563361, 2.16701620037
41088,LACHAPELLE AUX POTS,60650,LACHAPELLE AUX POTS,,49.4573599665, 1.89834324471
41089,LACHAPELLE ST PIERRE,60730,LACHAPELLE ST PIERRE,,49.2849598013, 2.24410446166
41090,LAFRAYE,60510,LAFRAYE,,49.4379741166, 2.24664384318
41091,LAMORLAYE,60260,LAMORLAYE,,49.1601603194, 2.4189700047
41092,LAVACQUERIE,60120,LAVACQUERIE,,49.635051878, 2.30289549748
41093,LAVERRIERE,60210,LAVERRIERE,,49.6663772871, 1.94666817033
41094,LEVIGNEN,60800,LEVIGNEN,,49.2264878438, 2.85069781136
41095,LOCONVILLE,60240,LOCONVILLE,,49.2430055349, 1.88749117657
41096,LONGUEIL ANNEL,60150,LONGUEIL ANNEL,,49.4815431132, 2.85458399413
41097,LONGUEIL STE MARIE,60126,LONGUEIL STE MARIE,,49.3411887466, 2.71608141162
41098,MAISONCELLE TUILERIE,60480,MAISONCELLE TUILERIE,,49.5501193764, 2.22856678007
41099,MARGNY AUX CERISES,60310,MARGNY AUX CERISES,,49.6133988825, 2.85955425081
41100,MAROLLES,60890,MAROLLES,,49.150402351, 3.06617121499
41101,MAULERS,60480,MAULERS,,49.5501193764, 2.22856678007
41102,BUFFARD,25440,BUFFARD,,47.0721583091, 5.8981664934
41103,BUGNY,25520,BUGNY,,47.0025891265, 6.31005239013
41104,BURGILLE,25170,BURGILLE,,47.2664378485, 5.83042087003
41105,BUSY,25320,BUSY,,47.1648681759, 5.89642830353
41106,CENDREY,25640,CENDREY,,47.3580396548, 6.210623361
41107,CHALEZE,25220,CHALEZE,,47.2829032238, 6.12157333697
41108,CHANTRANS,25330,CHANTRANS,,47.0294541279, 6.08005639292
41109,CHARQUEMONT,25140,CHARQUEMONT,,47.193428851, 6.81794567647
41110,CHARQUEMONT,25140,CHARQUEMONT,LE BOULOIS,47.193428851, 6.81794567647
41112,CHATILLON GUYOTTE,25640,CHATILLON GUYOTTE,,47.3580396548, 6.210623361
41113,CHAUCENNE,25170,CHAUCENNE,,47.2664378485, 5.83042087003
41114,CHAY,25440,CHAY,,47.0721583091, 5.8981664934
41115,LA CHENALOTTE,25500,LA CHENALOTTE,,47.0643984957, 6.61022999847
41116,CHENECEY BUILLON,25440,CHENECEY BUILLON,,47.0721583091, 5.8981664934
41118,LA CLUSE ET MIJOUX,25300,LA CLUSE ET MIJOUX,,46.9029774848, 6.36411018856
41119,COLOMBIER FONTAINE,25260,COLOMBIER FONTAINE,,47.456571306, 6.67036104248
41120,COTEBRUNE,25360,COTEBRUNE,,47.2568575507, 6.29111857571
41121,COURTEFONTAINE,25470,COURTEFONTAINE,,47.2892156314, 6.92614012475
41122,DAMBENOIS,25600,DAMBENOIS,,47.5315026095, 6.85354062275
41123,DAMMARTIN LES TEMPLIERS,25110,DAMMARTIN LES TEMPLIERS,,47.3533733684, 6.36786795727
41124,DASLE,25230,DASLE,,47.458852927, 6.88062444955
41125,DOMPIERRE LES TILLEULS,25560,DOMPIERRE LES TILLEULS,,46.8660725266, 6.16436360021
41126,LES ECORCES,25140,LES ECORCES,,47.193428851, 6.81794567647
41127,EMAGNY,25170,EMAGNY,,47.2664378485, 5.83042087003
41128,ETERNOZ,25330,ETERNOZ,COULANS SUR LIZON,47.0294541279, 6.08005639292
41129,ETOUVANS,25260,ETOUVANS,,47.456571306, 6.67036104248
41130,ETRABONNE,25170,ETRABONNE,,47.2664378485, 5.83042087003
41131,EXINCOURT,25400,EXINCOURT,,47.488209741, 6.84586139131
41132,FERTANS,25330,FERTANS,,47.0294541279, 6.08005639292
41134,FLAGEY,25330,FLAGEY,,47.0294541279, 6.08005639292
41135,FLANGEBOUCHE,25390,FLANGEBOUCHE,,47.1343270529, 6.53620847764
41136,FONTAIN,25660,FONTAIN,,47.1989608697, 6.07740011363
41137,FOURCATIER ET MAISON NEUVE,25370,FOURCATIER ET MAISON NEUVE,,46.7616434428, 6.35855038214
41138,FRASNE,25560,FRASNE,,46.8660725266, 6.16436360021
41139,GELLIN,25240,GELLIN,,46.6706684626, 6.1692288203
41140,GENEUILLE,25870,GENEUILLE,,47.3323567525, 6.03683480624
41141,GERMEFONTAINE,25510,GERMEFONTAINE,,47.2224794337, 6.52128950586
41142,GERMONDANS,25640,GERMONDANS,,47.3580396548, 6.210623361
41142,GILLEY,25650,GILLEY,,47.0093520385, 6.45599520386
41143,GLAY,25310,GLAY,,47.402768368, 6.87562810437
41144,GONSANS,25360,GONSANS,,47.2568575507, 6.29111857571
41145,GRAND COMBE CHATELEU,25570,GRAND COMBE CHATELEU,,47.0162100758, 6.56050756599
41146,LES GRAS,25790,LES GRAS,,46.9877227671, 6.54041107345
41147,LES HOPITAUX VIEUX,25370,LES HOPITAUX VIEUX,,46.7616434428, 6.35855038214
41148,HUANNE MONTMARTIN,25680,HUANNE MONTMARTIN,,47.4550311949, 6.34612081479
41149,HYEVRE PAROISSE,25110,HYEVRE PAROISSE,,47.3533733684, 6.36786795727
41149,JOUGNE,25370,JOUGNE,,46.7616434428, 6.35855038214
41150,LAISSEY,25820,LAISSEY,,47.3002732154, 6.22746805322
41151,LANANS,25360,LANANS,,47.2568575507, 6.29111857571
41151,LANTHENANS,25250,LANTHENANS,,47.4567947325, 6.57616290514
41152,LAVANS VUILLAFANS,25580,LAVANS VUILLAFANS,,47.1244467282, 6.26910894266
41153,LEVIER,25270,LEVIER,GRANGES MAILLOT,46.9453479853, 6.08965158553
41154,LIESLE,25440,LIESLE,,47.0721583091, 5.8981664934
41155,LONGEVELLE SUR DOUBS,25260,LONGEVELLE SUR DOUBS,,47.456571306, 6.67036104248
41156,LOUGRES,25260,LOUGRES,,47.456571306, 6.67036104248
41157,LE LUHIER,25210,LE LUHIER,,47.1647409101, 6.70896109845
41158,MANCENANS LIZERNE,25120,MANCENANS LIZERNE,,47.2517789005, 6.78722407898
41159,MANDEURE,25350,MANDEURE,,47.4325059101, 6.81027856127
41160,MARCHAUX,25640,MARCHAUX,,47.3580396548, 6.210623361
41161,MARVELISE,25250,MARVELISE,,47.4567947325, 6.57616290514
41163,MERCEY LE GRAND,25410,MERCEY LE GRAND,,47.1860285519, 5.82335931135
41164,MEREY SOUS MONTROND,25660,MEREY SOUS MONTROND,,47.1989608697, 6.07740011363
41165,MONTAGNEY SERVIGNEY,25680,MONTAGNEY SERVIGNEY,,47.4550311949, 6.34612081479
41166,MONTBELIARDOT,25210,MONTBELIARDOT,,47.1647409101, 6.70896109845
41167,MONTECHEROUX,25190,MONTECHEROUX,,47.3299526188, 6.81205544169
41168,MONTJOIE LE CHATEAU,25190,MONTJOIE LE CHATEAU,,47.3299526188, 6.81205544169
41170,MYON,25440,MYON,,47.0721583091, 5.8981664934
41171,NANCRAY,25360,NANCRAY,,47.2568575507, 6.29111857571
41172,NARBIEF,25210,NARBIEF,,47.1647409101, 6.70896109845
41173,NEUCHATEL URTIERE,25150,NEUCHATEL URTIERE,,47.3948099665, 6.72943096547
41173,LES PREMIERS SAPINS,25580,LES PREMIERS SAPINS,HAUTEPIERRE LE CHATELET,47.1244467282, 6.26910894266
41173,NOIRONTE,25170,NOIRONTE,,47.2664378485, 5.83042087003
41173,ORGEANS BLANCHEFONTAINE,25120,ORGEANS BLANCHEFONTAINE,,47.2517789005, 6.78722407898
41173,ORNANS,25620,ORNANS,BONNEVAUX LE PRIEURE,47.1496172493, 6.14926775628
41173,OSSELLE ROUTELLE,25320,OSSELLE ROUTELLE,,47.1648681759, 5.89642830353
41173,OSSELLE ROUTELLE,25410,OSSELLE ROUTELLE,ROUTELLE,47.1860285519, 5.82335931135
41174,PASSAVANT,25360,PASSAVANT,,47.2568575507, 6.29111857571
41175,PONT DE ROIDE VERMONDANS,25150,PONT DE ROIDE VERMONDANS,,47.3948099665, 6.72943096547
41176,POULIGNEY LUSANS,25640,POULIGNEY LUSANS,,47.3580396548, 6.210623361
41177,PRESENTEVILLERS,25550,PRESENTEVILLERS,,47.5134023516, 6.72872388937
41178,RECOLOGNE,25170,RECOLOGNE,,47.2664378485, 5.83042087003
41179,ROGNON,25680,ROGNON,,47.4550311949, 6.34612081479
41180,ROUGEMONT,25680,ROUGEMONT,,47.4550311949, 6.34612081479
41181,ST JUAN,25360,ST JUAN,,47.2568575507, 6.29111857571
41182,ST JULIEN LES RUSSEY,25210,ST JULIEN LES RUSSEY,,47.1647409101, 6.70896109845
41184,ST MAURICE COLOMBIER,25260,ST MAURICE COLOMBIER,COLOMBIER CHATELOT,47.456571306, 6.67036104248
41185,STE SUZANNE,25630,STE SUZANNE,,47.5088322071, 6.76860220893
41186,SAUVAGNEY,25170,SAUVAGNEY,,47.2664378485, 5.83042087003
41187,SECHIN,25110,SECHIN,,47.3533733684, 6.36786795727
41188,SILLEY BLEFOND,25110,SILLEY BLEFOND,,47.3533733684, 6.36786795727
41189,SOLEMONT,25190,SOLEMONT,,47.3299526188, 6.81205544169
41190,SOULCE CERNAY,25190,SOULCE CERNAY,,47.3299526188, 6.81205544169
41191,TALLENAY,25870,TALLENAY,,47.3323567525, 6.03683480624
41192,THULAY,25310,THULAY,,47.402768368, 6.87562810437
41193,THUREY LE MONT,25870,THUREY LE MONT,,47.3323567525, 6.03683480624
41194,VAL DE ROULANS,25640,VAL DE ROULANS,,47.3580396548, 6.210623361
41195,VAUCHAMPS,25360,VAUCHAMPS,,47.2568575507, 6.29111857571
41196,VAUX ET CHANTEGRUE,25160,VAUX ET CHANTEGRUE,,46.8056943645, 6.28142603625
41197,VELLEROT LES VERCEL,25530,VELLEROT LES VERCEL,,47.2220639162, 6.40850731631
41198,VERCEL VILLEDIEU LE CAMP,25530,VERCEL VILLEDIEU LE CAMP,,47.2220639162, 6.40850731631
41199,AUNAY LES BOIS,61500,AUNAY LES BOIS,,48.5847584341, 0.153667553772
41200,BARVILLE,61170,BARVILLE,,48.5356113416, 0.35155128449
41201,BAZOCHES SUR HOENE,61560,BAZOCHES SUR HOENE,,48.5537454503, 0.466186712804
41202,BELFONDS,61500,BELFONDS,,48.5847584341, 0.153667553772
41203,BELLOU LE TRICHARD,61130,BELLOU LE TRICHARD,,48.3285954203, 0.552655257465
41204,BOITRON,61500,BOITRON,,48.5847584341, 0.153667553772
41205,BONNEFOI,61270,BONNEFOI,,48.7128046725, 0.565898485852
41206,BRETHEL,61270,BRETHEL,,48.7128046725, 0.565898485852
41207,BRIEUX,61160,BRIEUX,,48.8349522654, 0.0329751548696
41208,CANAPVILLE,61120,CANAPVILLE,,48.8979629292, 0.218290083963
41209,ST CYR DU GAULT,41190,ST CYR DU GAULT,,47.6158784323, 1.13032503262
41210,ST DENIS SUR LOIRE,41000,ST DENIS SUR LOIRE,,47.612940364, 1.32071876619
41211,ST ETIENNE DES GUERETS,41190,ST ETIENNE DES GUERETS,,47.6158784323, 1.13032503262
41212,STE GEMMES,41290,STE GEMMES,,47.8184890364, 1.28159581607
41213,ST MARTIN DES BOIS,41800,ST MARTIN DES BOIS,,47.7461003393, 0.784594265215
41214,ST RIMAY,41800,ST RIMAY,,47.7461003393, 0.784594265215
41215,SARGE SUR BRAYE,41170,SARGE SUR BRAYE,,48.001846481, 0.898958173077
41216,SASNIERES,41310,SASNIERES,,47.6757270019, 0.971700529212
41217,SEILLAC,41150,SEILLAC,,47.5039093884, 1.16734391368
41218,SEUR,41120,SEUR,,47.4832533202, 1.32493018279
41219,THEILLAY,41300,THEILLAY,,47.412001138, 2.06132670992
41220,TROO,41800,TROO,,47.7461003393, 0.784594265215
41220,VALAIRE,41120,VALAIRE,,47.4832533202, 1.32493018279
41221,VIEVY LE RAYE,41290,VIEVY LE RAYE,,47.8184890364, 1.28159581607
41222,LA VILLE AUX CLERCS,41160,LA VILLE AUX CLERCS,,47.9130390568, 1.2078402544
41223,VILLEFRANCHE SUR CHER,41200,VILLEFRANCHE SUR CHER,,47.3811514911, 1.76608679793
41224,VILLEHERVIERS,41200,VILLEHERVIERS,,47.3811514911, 1.76608679793
41225,VILLENY,41220,VILLENY,,47.6522187818, 1.66627730575
41226,VILLEPORCHER,41310,VILLEPORCHER,,47.6757270019, 0.971700529212
41228,VILLERABLE,41100,VILLERABLE,,47.7958875456, 1.08517010385
41229,VILLERMAIN,41240,VILLERMAIN,,47.883516552, 1.48678396082
41230,ARTHUN,42130,ARTHUN,,45.7452665398, 4.00810157042
41231,AVEIZIEUX,42330,AVEIZIEUX,,45.5836134512, 4.32526364645
41232,BOURG ARGENTAL,42220,BOURG ARGENTAL,,45.3043061368, 4.54945405511
41233,LE CERGNE,42460,LE CERGNE,,46.0939983063, 4.24843204854
41234,CEZAY,42130,CEZAY,,45.7452665398, 4.00810157042
41235,CHALMAZEL JEANSAGNIERE,42920,CHALMAZEL JEANSAGNIERE,,45.6983422849, 3.82487008798
41236,CHAMBEON,42110,CHAMBEON,,45.7464290309, 4.22053432957
41237,CHAMPDIEU,42600,CHAMPDIEU,,45.6194255891, 4.06119351589
41238,LA CHAPELLE VILLARS,42410,LA CHAPELLE VILLARS,,45.4391960576, 4.69147346638
41239,CHAZELLES SUR LYON,42140,CHAZELLES SUR LYON,,45.6127520472, 4.40276527786
41240,COMBRE,42840,COMBRE,,46.0311905207, 4.23062167861
41241,CREMEAUX,42260,CREMEAUX,,45.8652813058, 3.98967950475
41242,CUINZIER,42460,CUINZIER,,46.0939983063, 4.24843204854
41243,DANCE,42260,DANCE,,45.8652813058, 3.98967950475
41245,DOIZIEUX,42740,DOIZIEUX,,45.4411267885, 4.58408605646
41246,ECOCHE,42670,ECOCHE,,46.1669318835, 4.36381176292
41247,ECOTAY L OLME,42600,ECOTAY L OLME,,45.6194255891, 4.06119351589
41248,L ETRAT,42580,L ETRAT,,45.4919279434, 4.38174482251
41249,FRAISSES,42490,FRAISSES,,45.3844645276, 4.26055946433
41250,LA GIMOND,42140,LA GIMOND,,45.6127520472, 4.40276527786
41251,GRAMMOND,42140,GRAMMOND,,45.6127520472, 4.40276527786
41252,GREZOLLES,42260,GREZOLLES,,45.8652813058, 3.98967950475
41253,LAVIEU,42560,LAVIEU,,45.5094498806, 4.04337401381
41254,LAY,42470,LAY,,45.9509348, 4.21878807509
41255,LORETTE,42420,LORETTE,,45.5109070676, 4.58167229649
41256,LURE,42260,LURE,,45.8652813058, 3.98967950475
41257,MARCILLY LE CHATEL,42130,MARCILLY LE CHATEL,,45.7452665398, 4.00810157042
41258,MARCLOPT,42210,MARCLOPT,,45.6418287448, 4.25055312034
41259,MARCOUX,42130,MARCOUX,,45.7452665398, 4.00810157042
41260,MARINGES,42140,MARINGES,,45.6127520472, 4.40276527786
41261,MIZERIEUX,42110,MIZERIEUX,,45.7464290309, 4.22053432957
41262,MONTBRISON,42600,MONTBRISON,,45.6194255891, 4.06119351589
41263,NERVIEUX,42510,NERVIEUX,,45.8327642613, 4.18646349405
41265,PARIGNY,42120,PARIGNY,,46.0189816241, 4.12010356973
41266,REGNY,42630,REGNY,,46.0004668112, 4.2221699814
41267,ROANNE,42300,ROANNE,L ARSENAL,46.0587698503, 4.05970322199
41268,ROZIER EN DONZY,42810,ROZIER EN DONZY,,45.8037489521, 4.27356891069
41269,SAIL SOUS COUZAN,42890,SAIL SOUS COUZAN,,45.7367322973, 3.96160108331
41271,ST BARTHELEMY LESTRA,42110,ST BARTHELEMY LESTRA,,45.7464290309, 4.22053432957
41272,ST CHAMOND,42400,ST CHAMOND,IZIEUX,45.4701877634, 4.50203719758
41273,ST CYPRIEN,42160,ST CYPRIEN,,45.5337951598, 4.25427323721
41273,ST DENIS SUR COISE,42140,ST DENIS SUR COISE,,45.6127520472, 4.40276527786
41273,ST DIDIER SUR ROCHEFORT,42111,ST DIDIER SUR ROCHEFORT,,45.7864146517, 3.85739554907
41274,ST ETIENNE,42100,ST ETIENNE,TERRENOIRE,45.4301225907, 4.37830062526
41275,ST GALMIER,42330,ST GALMIER,,45.5836134512, 4.32526364645
41276,ST GENEST MALIFAUX,42660,ST GENEST MALIFAUX,,45.3345075212, 4.42730492765
41277,GENILAC,42800,GENILAC,LA CULA,45.5337245551, 4.60104990812
41278,ST GERMAIN LAVAL,42260,ST GERMAIN LAVAL,,45.8652813058, 3.98967950475
41279,ST JODARD,42590,ST JODARD,,45.9031033118, 4.13012302493
41280,ST JUST EN CHEVALET,42430,ST JUST EN CHEVALET,,45.9093143858, 3.85016888854
41281,ST NIZIER DE FORNAS,42380,ST NIZIER DE FORNAS,,45.4185466317, 4.07292965621
41282,ST NIZIER SOUS CHARLIEU,42190,ST NIZIER SOUS CHARLIEU,,46.1512797161, 4.16150779651
41283,ST PAUL D UZORE,42600,ST PAUL D UZORE,,45.6194255891, 4.06119351589
41284,ST PAUL EN CORNILLON,42240,ST PAUL EN CORNILLON,,45.4075302894, 4.20833828623
41285,ST PAUL EN JAREZ,42740,ST PAUL EN JAREZ,,45.4411267885, 4.58408605646
41286,ST JUST ST RAMBERT,42170,ST JUST ST RAMBERT,ST JUST SUR LOIRE,45.4781366129, 4.24298529227
41287,LES SALLES,42440,LES SALLES,,45.8117043689, 3.77271177644
41288,SOLEYMIEUX,42560,SOLEYMIEUX,,45.5094498806, 4.04337401381
41289,URBISE,42310,URBISE,,46.1822910916, 3.87177141543
41290,VERANNE,42520,VERANNE,,45.3733315424, 4.67467859118
41291,VERIN,42410,VERIN,,45.4391960576, 4.69147346638
41292,VERRIERES EN FOREZ,42600,VERRIERES EN FOREZ,,45.6194255891, 4.06119351589
41293,VOUGY,42720,VOUGY,,46.1272697069, 4.10675684873
41294,ALLEYRAS,43580,ALLEYRAS,,44.9273994452, 3.63004731198
41295,ALLY,43380,ALLY,,45.1585979173, 3.39361965903
41296,AUREC SUR LOIRE,43110,AUREC SUR LOIRE,,45.3688222347, 4.20461554973
41297,BEAUMONT,43100,BEAUMONT,,45.2692566544, 3.36500382521
42001,BLESLE,43450,BLESLE,,45.3173196372, 3.16251134562
42002,BOISSET,43500,BOISSET,,45.3160537957, 3.86626032695
42003,BRUCHEVILLE,50480,BRUCHEVILLE,,49.3873274506, -1.27231907432
42004,CAMBERNON,50200,CAMBERNON,,49.0681244032, -1.4630459353
42005,CANTELOUP,50330,CANTELOUP,,49.6542463147, -1.41392167806
42006,CARENTAN LES MARAIS,50500,CARENTAN LES MARAIS,,49.2869249451, -1.26541021444
42007,LE GRIPPON,50320,LE GRIPPON,CHAMPCERVON,48.8090574287, -1.40357564145
42008,CHAMPEAUX,50530,CHAMPEAUX,,48.7283863786, -1.45989829146
42009,CHAVOY,50870,CHAVOY,,48.7458565845, -1.30663914164
42010,CHERBOURG EN COTENTIN,50120,CHERBOURG EN COTENTIN,EQUEURDREVILLE HAINNEVILLE,49.6331832109, -1.6338586934
42011,CLITOURPS,50330,CLITOURPS,,49.6542463147, -1.41392167806
42012,VICQ SUR MER,50330,VICQ SUR MER,GOUBERVILLE,49.6542463147, -1.41392167806
42013,COUDEVILLE SUR MER,50290,COUDEVILLE SUR MER,,48.8970159466, -1.52458100267
42014,COULOUVRAY BOISBENATRE,50670,COULOUVRAY BOISBENATRE,,48.7535750517, -1.07740488104
42015,COURTILS,50220,COURTILS,,48.63048639, -1.31317304025
42016,COUVAINS,50680,COUVAINS,,49.1779499072, -1.00945991338
42017,DENNEVILLE,50580,DENNEVILLE,,49.3440940344, -1.66617929223
42018,DIGULLEVILLE,50440,DIGULLEVILLE,,49.6545247743, -1.83239986838
42019,DOMJEAN,50420,DOMJEAN,,48.9843046983, -1.06508907903
42020,EQUILLY,50320,EQUILLY,,48.8090574287, -1.40357564145
42021,L ETANG BERTRAND,50260,L ETANG BERTRAND,,49.4933087231, -1.61334140824
42022,FERMANVILLE,50840,FERMANVILLE,,49.681368583, -1.45437779574
42023,FOLLIGNY,50320,FOLLIGNY,LE MESNIL DREY,48.8090574287, -1.40357564145
42025,FOURNEAUX,50420,FOURNEAUX,,48.9843046983, -1.06508907903
42026,GATHEMO,50150,GATHEMO,,48.7316763227, -0.921013476497
42027,GAVRAY,50450,GAVRAY,LE MESNIL BONANT,48.9111916966, -1.32149043714
42028,LE HAM,50310,LE HAM,,49.4817959888, -1.34801169706
42029,LA HAYE D ECTOT,50270,LA HAYE D ECTOT,,49.4113682541, -1.75643508208
42030,LA HAYE,50250,LA HAYE,MONTGARDON,49.3265209402, -1.49249474083
42031,LA HAYE,50580,LA HAYE,ST REMY DES LANDES,49.3440940344, -1.66617929223
42032,HEAUVILLE,50340,HEAUVILLE,,49.5226862612, -1.78861427785
42033,THEREVAL,50180,THEREVAL,HEBECREVON,49.1138081989, -1.15891000484
42034,HIESVILLE,50480,HIESVILLE,,49.3873274506, -1.27231907432
42035,HOCQUIGNY,50320,HOCQUIGNY,,48.8090574287, -1.40357564145
42036,HUBERVILLE,50700,HUBERVILLE,,49.5257666126, -1.48649519632
42037,ISIGNY LE BUAT,50540,ISIGNY LE BUAT,,48.6212799417, -1.18273702532
